lecture video A index,lecture video A title,lecture video A site,lecture video B index,lecture video B title,lecture video B site,vote result
20,exponential growth and decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,0
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,24,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,0
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,25,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,1
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,26,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,abandon
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,27,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,1
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,28,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,0
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,abandon
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,abandon
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,abandon
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,0
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,1
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,1
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,1
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,1
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,1
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,52,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves,1
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,0
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,54,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals,0
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,1
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,61,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1,0
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,0
21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,0
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,25,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,0
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,28,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,1
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,0
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,0
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,0
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,abandon
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,0
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,48,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,abandon
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,0
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,52,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves,1
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,0
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,54,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals,0
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,61,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1,0
22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,0
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,24,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,0
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,25,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,1
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,26,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,1
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,27,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,1
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,0
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,0
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,1
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,1
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,abandon
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,0
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,0
23,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,61,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1,0
